124,344.467316,353.471863,356.534668,0.605283,9.114913,30.893633,22.721504,4.315762,351.630890,326.987030,343.458466,359.663239,347.996735,303.978790,329.106445,358.893402,2.080265,359.289032,359.598969,359.519684,1.971906,358.932159,358.928711,359.725342,1.302725,7.413980,6.264707,1.323719,1.401366,7.411016,6.206986,0.834390,2.454018,4.259377,3.149886,0.523604,356.604767,355.845001,356.225800,359.041443,1.317682,1.109342,359.782196,0.783108,358.677216,357.349457,354.280029,359.569672
125,344.469025,353.458038,356.503601,0.628565,9.135298,30.908602,22.726624,4.300067,351.639343,327.075073,343.357178,359.703522,347.981812,303.978821,328.840576,358.928925,2.079666,359.289154,359.605621,359.518433,1.970360,358.937256,358.928833,359.725616,1.301256,7.414434,6.265335,1.330703,1.402753,7.403418,6.254680,0.832209,2.452802,4.263083,3.159087,0.508952,356.603729,355.842499,356.224121,359.044159,1.317627,1.142666,359.748688,0.803585,358.678009,357.343964,354.203430,359.574249
126,344.469604,353.417755,356.511200,0.639658,9.157757,30.923075,22.730465,4.289861,351.647675,327.303314,343.122192,359.683563,347.965485,303.981598,328.692352,358.948639,2.079022,359.295929,359.605408,359.509125,1.968628,358.941559,358.929413,359.725616,1.299918,7.395298,6.285081,1.344761,1.404642,7.396444,6.289900,0.830820,2.453346,4.273889,3.158070,0.519155,356.601471,355.839996,356.222870,359.046021,1.317711,1.202536,359.687469,0.805248,358.678833,357.338715,354.159882,359.575989
127,344.479614,353.363342,356.534119,0.629373,9.177047,30.938740,22.740883,4.265818,351.658325,327.302979,343.009674,359.801849,347.950165,303.996552,328.591736,358.960541,2.077007,359.306244,359.602661,359.501892,1.966099,358.945923,358.930420,359.728943,1.298606,7.395322,6.338313,1.342927,1.406813,7.389168,6.315953,0.829960,2.452543,4.287329,3.154704,0.541856,356.599335,355.837402,356.221771,359.051788,1.317417,1.202227,359.683380,0.848538,358.680176,357.333466,354.130829,359.577972
128,344.489319,353.315186,356.557037,0.624820,9.194984,30.951674,22.750053,4.243385,351.668304,327.301666,342.922699,359.892303,347.936493,304.010895,328.525574,358.968323,2.075163,359.315369,359.600372,359.496948,1.963856,358.950165,358.931824,359.731781,1.297119,7.395335,6.380102,1.339411,1.408441,7.382593,6.334791,0.829475,2.451568,4.299345,3.151244,0.558168,356.597137,355.835175,356.220825,359.057343,1.317488,1.201654,359.681488,0.878901,358.681396,357.328888,354.112000,359.578979
129,344.499512,353.227478,356.614288,0.633282,9.193715,30.651743,22.896406,4.405893,351.687592,321.265747,348.925629,359.932526,347.925079,304.038452,328.479156,358.971466,2.074593,359.331635,359.626312,359.451294,1.963904,359.027313,358.887787,359.709656,1.295100,8.576729,5.216999,1.332710,1.411353,7.374574,6.350565,0.828950,2.452797,4.328131,3.069204,0.648577,356.593475,355.874786,356.223907,359.020386,1.317551,0.429689,0.448931,0.890026,358.682526,357.320190,354.099335,359.579132
130,344.575073,353.162689,356.674347,0.629837,9.220325,30.375154,23.059221,4.503370,351.711945,320.283142,349.890991,359.963013,347.916656,303.857483,328.643524,359.078705,2.069217,359.345642,359.610901,359.445801,1.960877,359.082428,358.869934,359.690155,1.294012,8.777391,5.032629,1.326165,1.414435,7.402476,6.336126,1.532365,2.442848,4.352475,3.070926,0.661234,356.578979,355.910248,356.228455,358.998657,1.318628,0.292168,0.576241,0.896998,358.683105,357.283569,354.105164,359.488342
131,344.628082,353.118469,356.826874,0.618215,8.998816,30.011305,23.402628,4.677183,351.750214,319.958099,350.246948,357.696381,347.925415,303.861267,328.666504,359.249451,2.067232,359.354736,359.593018,359.438141,1.983654,359.117645,358.872375,359.664124,1.294194,8.854568,4.961639,0.961039,1.417550,7.407667,6.338570,1.603808,2.445650,4.397224,3.023854,0.686461,356.580902,355.963318,356.230591,358.966309,1.320772,0.231574,0.620157,359.772797,358.680450,357.255554,354.095184,359.525757
132,344.618073,353.253845,356.903534,0.604689,8.553859,29.898487,23.724201,4.827239,351.820740,319.804993,350.522369,357.529907,347.951263,306.598999,326.359192,359.903687,2.074596,359.342896,359.587585,359.426575,2.028885,359.123291,358.885345,359.639832,1.293443,8.888413,4.944003,0.921401,1.422002,7.730902,6.003114,0.998157,2.464308,4.394079,3.000081,0.722272,356.600830,355.985809,356.237244,358.942078,1.322185,0.158661,0.685910,359.682800,358.677887,357.858459,353.530884,359.824432
133,344.769592,353.278717,357.056152,0.597080,8.394991,29.485615,24.141659,4.817863,351.889038,327.351990,343.032013,358.032837,348.005554,307.894867,325.637207,359.643646,2.075642,359.346832,359.569122,359.410583,2.044917,359.150024,358.907928,359.630035,1.294286,7.706950,6.137317,1.528767,1.428340,7.794322,5.905674,0.921878,2.445511,4.425040,2.954536,0.761448,356.577362,356.034027,356.232849,358.957703,1.316368,1.433010,359.372925,0.263161,358.678192,358.077393,353.388977,359.771118
134,344.853119,353.254059,357.261597,0.604775,8.234118,29.081224,24.467028,4.741107,351.945801,328.049866,342.350739,358.628448,348.076721,308.398499,325.449799,359.383484,2.081496,359.356262,359.537201,359.402283,2.033996,359.199493,358.924530,359.623901,1.296257,7.592722,6.258319,1.531044,1.435608,7.816716,5.867862,0.892455,2.439911,4.478852,2.901985,0.772990,356.578003,356.062164,356.235962,358.986481,1.311237,1.496428,359.256775,0.501686,358.683441,358.120728,353.355621,359.705933
135,344.912476,353.253265,357.381683,0.612012,8.139257,28.840645,24.672211,4.708155,351.985382,328.421631,341.992737,358.912384,348.127411,308.670471,325.399506,359.194855,2.085358,359.361237,359.517273,359.397247,2.025890,359.230835,358.934479,359.618195,1.298077,7.530150,6.326379,1.526902,1.440578,7.827066,5.845843,0.873905,2.435192,4.507699,2.875678,0.777987,356.576508,356.075989,356.236633,359.001129,1.307540,1.517934,359.199310,0.613021,358.686829,358.132385,353.350769,359.658203
136,345.020691,353.373047,357.477386,0.596200,8.005644,25.416117,26.471001,6.046735,352.030365,328.551483,341.847717,359.213989,348.240936,308.686035,330.790894,357.360016,2.093525,359.333191,359.495270,359.401764,2.004574,359.382172,358.904022,359.550995,1.299873,7.504616,6.355839,1.489184,1.443003,7.829421,5.727725,0.827449,2.422429,4.544263,2.872674,0.778883,356.576111,356.482666,356.115570,358.773926,1.294897,1.487831,359.176117,0.709374,358.694550,358.076965,354.803619,359.239685
137,345.102875,353.410461,357.638550,0.624244,7.896990,24.301243,26.500526,6.650319,352.075562,328.619781,341.758789,359.267700,348.311310,304.949463,339.174713,355.582764,2.097527,359.300323,359.472321,359.354095,1.970073,359.466278,358.879547,359.521973,1.300639,7.489830,6.374105,1.485630,1.447261,7.267536,6.230495,0.837227,2.416367,4.629980,2.820028,0.850117,356.590668,356.582245,356.169281,358.685883,1.288377,1.455504,359.161743,0.728426,358.700104,357.025665,357.032623,358.818085
138,345.189941,353.467072,357.761566,0.616773,5.896926,25.778200,26.555946,6.758395,352.182281,328.690216,341.694061,359.422607,348.445801,308.992188,342.980957,353.847412,2.100777,359.279755,359.433594,359.354797,2.010530,359.451233,358.746307,359.563843,1.293011,7.475655,6.387519,1.451890,1.444279,7.006042,6.096855,0.707807,2.404965,4.670849,2.820631,0.850721,356.902527,356.299194,356.155212,358.684631,1.271376,1.420120,359.150085,0.768559,358.708740,357.570374,358.443817,358.455597
139,345.158020,353.747253,357.788696,0.595398,5.133139,26.433325,26.766090,5.878812,352.280212,328.756592,341.647400,359.381744,348.565430,317.730133,340.838470,353.835480,2.077787,359.242218,359.428192,359.365601,2.026404,359.447266,358.438416,359.427551,1.287534,7.461894,6.387903,1.437253,1.441077,8.298549,4.134245,0.736908,2.478637,4.628553,2.810643,0.838409,357.015289,356.167938,356.052734,358.760864,1.265073,1.375560,359.134796,0.741841,358.713013,0.297644,357.227600,358.553101
140,345.114716,354.020172,357.851807,0.593307,4.830986,26.596273,27.093481,5.490165,352.347504,328.810760,341.613037,359.346100,348.658325,318.620544,342.380798,355.666016,2.057255,359.197113,359.400421,359.362183,2.026648,359.467224,358.255890,359.364594,1.285858,7.449451,6.382150,1.423419,1.438725,8.474806,3.840822,0.501502,2.546601,4.592436,2.817119,0.840676,357.059418,356.117218,355.968903,358.792633,1.268668,1.330346,359.119110,0.718076,358.714996,0.628007,357.465363,358.993103
141,345.116119,354.248352,357.883118,0.554842,4.722763,30.490997,24.110472,5.094787,352.394989,328.867920,341.628448,359.401306,348.744171,318.907074,344.140289,355.722382,2.038386,359.139435,359.390076,359.378143,2.017234,359.135590,358.391388,359.264587,1.286081,7.439585,6.345306,1.424556,1.435844,8.496222,4.241733,359.754761,2.588131,4.590691,2.807809,0.831068,357.076630,355.633362,356.232635,358.794983,1.272743,1.294580,359.098785,0.743379,358.717194,0.686515,358.118683,358.705231
142,345.126678,354.403229,357.898926,0.532986,4.662261,31.724771,23.382534,4.879078,352.429962,328.910400,341.639984,359.446320,348.807678,319.058075,344.411469,355.916809,2.024386,359.100983,359.386047,359.387939,2.009905,359.034515,358.394409,359.233429,1.286356,7.432531,6.317741,1.423819,1.433873,8.509405,4.320254,359.571655,2.615068,4.586916,2.800432,0.825091,357.086273,355.467255,356.276093,358.807587,1.275630,1.268602,359.083527,0.761717,358.718597,0.711090,358.228424,358.675598
143,345.187134,354.548126,357.928802,0.488243,4.439003,32.373550,23.201393,4.922911,352.503357,329.063538,341.561218,359.557037,348.889282,319.327515,346.528717,355.215118,1.993798,359.076172,359.359924,359.410553,2.021075,358.955811,358.408234,359.217621,1.284538,7.413605,6.289320,1.433429,1.429146,8.499463,4.946497,359.260834,2.642206,4.561326,2.825814,0.811002,357.110291,355.391632,356.284668,358.787354,1.279527,1.247936,359.030762,0.812661,358.720642,0.724487,359.171082,358.237640
144,345.252136,354.570618,357.892120,0.594939,4.412431,32.874687,23.353382,4.693307,352.557373,329.206696,341.498016,359.665710,348.891022,312.965546,353.674286,355.087158,1.946013,359.093750,359.362366,359.353363,2.000042,358.922852,358.452545,359.176819,1.285100,7.399558,6.279513,1.427021,1.432910,7.473534,6.078727,0.696956,2.682940,4.533553,2.858514,0.840782,357.124878,355.332306,356.253662,358.809052,1.287895,1.227003,358.993042,0.850334,358.722382,358.361450,1.760181,358.746582
145,345.362061,354.605133,357.740662,0.634006,4.393776,33.482304,23.932325,4.839150,352.752838,329.422821,341.258911,0.102208,348.744171,312.637421,354.889801,354.955811,1.871709,359.103760,359.399719,359.332397,2.000636,358.880890,358.566742,359.106995,1.268624,7.388489,6.435338,1.282586,1.453476,7.319532,6.244096,0.817025,2.733247,4.510051,2.909965,0.856988,357.120605,355.295471,356.185181,358.737488,1.296984,1.216684,358.989441,0.920249,358.724030,358.083038,2.146250,358.741577
146,345.441101,354.665466,357.524780,0.508065,4.408614,34.182850,24.660349,5.073653,352.939453,329.756348,341.125854,0.340680,348.565216,312.979797,351.072540,357.774780,1.800029,359.113037,359.464569,359.408783,2.002038,358.879700,358.708038,359.088623,1.254879,7.364076,6.492396,1.216191,1.472914,7.203517,6.398321,0.893473,2.787714,4.475654,2.960318,0.819202,357.109070,355.254272,356.123505,358.666931,1.309386,1.225427,358.953888,0.968219,358.722137,357.971008,0.961901,359.657440
147,345.467529,354.721191,357.413971,0.466222,4.428876,34.606853,24.959293,5.122460,353.053955,329.988922,341.041382,0.507130,348.471405,313.213104,350.883362,358.028107,1.759970,359.116821,359.494904,359.437744,1.999941,358.881561,358.762756,359.071747,1.247629,7.347861,6.527187,1.173347,1.482911,7.130962,6.431977,0.902767,2.824063,4.450061,2.992254,0.799565,357.102203,355.230347,356.103729,358.641174,1.318671,1.233694,358.928101,1.004149,358.720032,357.905365,0.896173,359.736267
148,345.418060,354.773804,357.260162,0.592220,4.307246,35.800507,25.577850,4.773442,353.145111,330.477051,340.938232,359.702728,348.258209,313.872223,353.431519,354.773041,1.703909,359.120667,359.543060,359.402954,2.054647,358.957520,358.843506,359.100250,1.249287,7.281523,6.553268,1.338625,1.500097,7.026521,6.593268,0.876073,2.891527,4.434066,3.029219,0.774836,357.080536,355.166840,356.095764,358.708862,1.334972,1.248760,358.892853,0.786140,358.714020,357.886658,1.760643,358.679504
149,345.174408,354.963684,357.245636,0.620742,4.708102,36.557560,26.138678,4.788462,353.135071,328.752747,342.886780,359.774597,347.903290,314.600037,352.426453,355.842377,1.701015,359.112671,359.535950,359.405548,2.019286,359.118958,358.913208,359.333405,1.267300,7.824576,5.940510,1.338848,1.531609,6.927431,6.398252,1.169180,2.952904,4.388099,3.084136,0.755835,357.031982,355.137451,356.107941,358.811615,1.351150,1.143837,358.890839,0.805586,358.693085,357.894409,1.328968,359.144836
150,344.942169,355.140839,357.227875,0.311484,5.426788,37.158150,27.040306,3.909875,353.079865,329.980133,342.047211,359.971222,347.493225,314.387543,353.060425,356.103363,1.671454,359.106659,359.533600,359.567566,1.960134,359.302002,359.061401,359.188477,1.290329,7.648295,6.025172,1.320785,1.565152,6.953446,6.201499,1.299330,3.040066,4.342318,3.130652,0.688666,356.952972,355.147156,356.101715,358.886383,1.370999,1.324261,358.666992,0.865671,358.662384,357.804718,1.303248,359.276642
151,344.744019,355.219971,356.696136,0.680687,5.983656,37.627186,28.587776,3.167964,353.045502,330.844116,343.437561,358.465240,347.123138,314.544159,353.872040,355.971283,1.627643,359.121185,359.750336,359.435089,1.947745,359.404724,359.345947,359.073212,1.308386,7.517479,5.597183,0.846913,1.594153,6.941862,6.125852,1.304885,3.136067,4.300567,3.120327,0.679119,356.875519,355.196075,356.052795,358.928009,1.393602,1.436005,358.916351,359.998383,358.635590,357.780487,1.446727,359.237793
152,344.629761,355.230988,356.636108,0.675115,6.423871,37.921955,29.024687,3.121600,353.026306,331.287994,351.166199,358.086395,346.884247,313.852478,354.454468,357.067474,1.600503,359.141632,359.769257,359.456879,1.942278,359.460297,359.410797,359.084778,1.322216,7.444630,5.468050,0.714653,1.608096,6.927089,6.061566,0.948139,3.186576,4.273034,3.148349,0.645888,356.812714,355.241119,356.057098,358.922791,1.413160,1.465672,1.994784,359.771881,358.622253,357.595917,1.451032,359.453918
153,344.551300,355.226105,356.616913,0.678591,6.837297,38.260406,29.124594,3.202499,353.010864,331.659607,349.562439,358.555634,346.596863,313.724945,354.840729,356.599579,1.561560,359.163574,359.765167,359.466553,1.951403,359.525085,359.392426,359.110992,1.334299,7.370118,5.525344,0.839581,1.625593,6.918271,5.997864,1.278139,3.242217,4.247297,3.179968,0.625192,356.746033,355.288422,356.078979,358.907104,1.436271,1.474510,1.340931,0.080303,358.603302,357.536835,1.455505,359.418304
154,344.434265,355.241272,356.616943,0.682096,7.142863,38.660080,29.091682,3.399137,352.994293,333.417725,348.608124,358.411926,346.374176,312.587708,356.941925,356.091125,1.540138,359.171936,359.748322,359.474518,1.947326,359.574646,359.369171,359.152924,1.346620,6.990698,5.714578,0.857614,1.633263,6.933777,5.984959,1.187039,3.284138,4.228352,3.223723,0.606502,356.713013,355.308594,356.098328,358.880859,1.460636,1.661391,1.257169,0.044626,358.592560,357.299408,1.900473,359.223267
155,344.197662,355.292267,356.616211,0.753331,7.302851,39.020679,30.798841,1.730054,352.984619,334.820526,348.999664,357.073578,346.235229,312.085236,358.192596,355.779510,1.540464,359.157990,359.732452,359.449554,1.933059,359.617126,359.512634,359.018066,1.357719,6.718370,5.747024,1.009682,1.631406,6.932250,5.977925,1.146219,3.327229,4.231406,3.266894,0.602606,356.723328,355.317200,355.924652,359.053467,1.484846,1.841831,1.575427,359.587830,358.594757,357.185303,2.164799,359.108337
156,343.952393,355.354370,356.610443,0.799200,7.433873,39.410187,30.499023,1.853402,352.962311,335.729065,347.881989,357.316650,346.127686,311.856842,358.816772,358.169373,1.539751,359.137573,359.715515,359.443451,1.910468,359.646545,359.509338,359.022217,1.368900,6.552130,5.808582,1.045026,1.626286,6.919378,5.809592,0.647692,3.371102,4.238384,3.310791,0.576253,356.747284,355.316284,355.972595,359.023865,1.503138,1.964272,1.195536,359.730927,358.602356,357.123413,2.203058,359.692139
157,343.804260,355.386780,356.610168,0.824405,7.605498,39.770454,30.220400,1.993305,352.944183,336.384033,347.533875,357.358948,346.051147,311.804626,359.239838,357.324005,1.574778,359.092285,359.727722,359.416077,1.903289,359.660767,359.507446,359.029144,1.377320,6.448282,5.851892,0.995045,1.619159,6.903183,5.734025,1.066853,3.329962,4.299616,3.281271,0.619490,356.743713,355.315247,356.008057,358.992188,1.512731,2.073341,1.111375,359.709106,358.610657,357.097473,2.247071,359.586456
158,343.675232,355.410706,356.597961,0.808732,7.735808,40.162666,30.226572,1.789868,352.919800,336.926483,347.102783,357.406464,346.003510,311.885803,359.546387,357.122131,1.602995,359.056793,359.733856,359.421875,1.902966,359.657013,359.477722,359.075134,1.385231,6.377976,5.886963,0.986305,1.609113,6.885347,5.695452,1.140646,3.296684,4.343927,3.268084,0.624168,356.741211,355.306824,355.965454,359.043732,1.515243,2.184059,0.966048,359.721436,358.623596,357.098083,2.288502,359.549225
